gene_name,log2FC_E12.5,log2FC_E14.5,log2FC_E17.5,log2FC_P0
LOC100861978,0.0,0.0,0.0,0.0
LOC100862015,0.0,0.0,0.0,0.0
LOC100862268,0.07501848695211585,0.004846284914587418,-0.015031132591885177,0.016752349561167296
LOC101055769,0.01750538109166743,0.02274957310611201,0.01653351391404423,-0.005717557905788939
LOC101055863,0.0,0.0,0.0,0.0
LOC101056043,-0.2680540807189382,-0.007453211478336846,-0.6067112374884218,-0.057023240846635896
LOC101056136,-0.004984751204869854,0.0026537353050598237,0.01849985104981406,0.002826280129323535
LOC101056149,0.007209606274493155,0.0014951896751400717,0.05756145743711711,0.0375241244815655
LOC101056236,0.008148687370782873,0.008575721919788094,0.005413802353273399,-0.013641905362943369
LOC101243624,-0.04960899795918763,0.09680155255354433,0.04811437628673536,-0.032265454601955706
LOC101669761,0.6306611928965908,-0.13142452847891326,0.009870222348252805,0.030036253706775103
LOC102308570,0.011614690498574687,-0.0032101340641000017,0.0,-0.004511051754684115
LOC102631757,0.0,0.0,0.0,0.0
LOC102632423,-0.009851782003200587,-0.013164666572197668,0.005722330000740319,0.013213124034793964
LOC102632430,-0.04196833907783486,0.035002510390345624,0.005941765229984773,0.03159984996240983
LOC102633035,-0.004984751204869854,0.031800987619404544,0.016639859549425803,-0.10664196957502556
LOC102633315,0.04300093880414854,0.018611060801750456,-0.006816896484014108,-0.008982580556189314
LOC102634101,0.06733056198653947,0.10352925845765967,-0.04161455946974373,0.058382342460418686
LOC102634401,0.12784305454652167,0.014143496693932956,0.0,0.0
LOC102634431,0.005853326317368255,-0.014903280806252143,0.010853475044123782,0.07002549173333478
LOC102634753,0.0,0.0,0.0,0.03733702096818858
LOC102635087,-0.010308232786532898,0.002800405633083825,0.006301977542125473,0.0003955577173368455
LOC102636514,-0.004848994124011566,-0.0015767437743321924,0.0,0.0
LOC106740,0.45531606489112536,-0.010125676100038278,-0.014298061858836537,0.24719631351490365
LOC171588,-0.10607006519181718,0.03810779924118046,-0.01895051190061602,0.07705632174766293
LOC381967,-0.0833734339832146,0.10537322359968926,0.06364815378038442,0.0020848437939138924
LOC547349,0.0,0.005531881067081058,0.0,0.0
LOC666331,0.0,-0.004006606005941274,0.0,-0.006844584423687097
Loh12cr1,-0.03465642717453666,-0.27093545251951173,0.08650826597174045,-0.0877970665087668
Lonp1,0.28673145718300175,0.0611781715647965,-0.09458434090881762,0.16027911133890926
Lonp2,-0.1712881411066353,-0.11461915861522724,0.0627178861628892,-0.1438594962995791
Lonrf1,0.15800019053962797,-0.0836985627698007,0.24254240002583535,-0.06729729767806315
Lonrf2,-0.34360743781213776,0.1784344475439548,0.593430592546206,-0.07892571419684745
Lonrf3,0.1205903714500046,-0.03831553426434516,-0.5399794325870336,0.4005168528029207
Lor,-0.46034551787691474,0.17692804895809977,0.7666369643787792,0.008492583948809751
Lox,0.24704700993677411,1.4351232966032728,-0.3146919847525315,0.33225209843478953
Loxhd1,-0.031693265894844946,-0.001275434168074982,0.018651811170923124,0.06036491836466588
Loxl1,0.11990454724009916,0.5879778421152756,-0.9661833458590197,-0.010973662512404244
Loxl2,0.708609772905906,0.3589649265014597,-0.41499452407588316,0.32870081043323207
Loxl3,0.33089568000495334,0.3077224240962863,-0.20991635032947845,0.1638035088224944
Loxl4,0.23985667150029077,0.032177288600494555,0.06624380682656068,0.2597633604765983
Lpar1,0.25266759195200633,0.08318806276757887,-0.9439027858568808,0.08868973445000113
Lpar2,0.05142497072045694,0.07740415757368851,0.20963869494791462,0.20957747220735426
Lpar3,0.11500291346416006,0.0410300509994001,0.4108909263829399,-0.05821775836511326
Lpar4,-0.20198029781261714,-0.013802878709497668,-0.4576995706527724,0.14805066913186019
Lpar5,0.024904787661175914,-0.0986799417446708,0.043522896122145445,-0.13043358852866588
Lpar6,0.0465843503382575,-0.10260936655552469,-0.6950833729509756,0.25432480298329707
Lpcat1,-0.14793586668625539,0.12429316026179109,0.41239601585215324,-0.2780934481722762
Lpcat2,0.2668983092297252,0.5689430347084797,-0.15334859849858917,0.22219378959866184
Lpcat2b,-0.01544394478855821,-0.05566180260959162,-0.003855608538845944,0.0012365853373659424
Lpcat3,0.04057468449223808,0.25315636220899546,-0.02966275891477253,0.12655926799778106
Lpcat4,0.12013018742915628,0.4885912045707305,0.20598215356378888,0.37107390449661654
Lpgat1,-0.22833591655263513,0.025460763315348803,0.1674587249501826,-0.07497048371622499
Lphn1,0.11127569911546058,0.34090332248236704,0.2251897972319993,0.06499836670149256
Lphn2,0.2602799884297322,0.4967060680032657,0.15132086990569138,0.13956391984211838
Lphn3,0.04844312398413379,0.2779204624937231,0.47039598009703165,-0.24969316202258138
Lpin1,0.24451009247858446,0.2816849247158081,-0.06946848793035205,0.2612365177238993
Lpin2,-0.00016672887985782074,0.03135453808232262,0.20835985956934885,0.07910112079345603
Lpin3,0.31908503469297383,0.10922950117908034,0.10666670609394337,0.09635855807893375
Lpl,-0.007669029593150229,0.023606367891020368,0.5305918034476313,-0.1984490767576383
Lpo,-0.1404763693454194,0.09359691354873355,0.4015515274627104,-0.06017905501844254
Lpp,0.5821037983048443,0.28856612751347843,-0.2141172376028967,0.27844786229822716
Lpxn,0.10556485139820407,0.13096746667697842,-0.047297172840848424,0.22553367304814584
Lrat,0.03441001607331299,0.12223412722625322,0.32404440541653856,0.011266369534861086
Lrba,0.20648240235536117,0.0315325740422226,-0.08175284104784791,0.07298125303518573
Lrch1,0.24104280666987082,0.2618271353404408,-0.01002828189969962,0.16358352713140314
Lrch2,-0.059345175605117394,-0.15427190207789085,-0.5100940293607377,0.02040951359657494
Lrch3,-0.00830977035630152,0.17731933322040871,-0.2322595435101647,0.11885513817575796
Lrch4,0.0,0.0,0.0,0.0
Lrcol1,0.0,-0.0035445470925081616,0.006134731780783568,0.0008655225657169346
Lrfn1,-0.0337954814633808,0.15794617525027632,0.45030306964499767,-0.09685276332522348
Lrfn2,-0.04146413368245052,0.2750372882600655,0.9692266176376904,-0.06796295820572822
Lrfn3,0.09828004111126189,0.13503370623697103,0.1783287574692072,-0.13389350930755756
Lrfn4,0.13529872368552331,0.16360481511470487,0.15402098401276237,0.06478455237322214
Lrfn5,0.21017970727230084,0.14009060121446415,0.6316125658282032,-0.3517937163067329
Lrg1,-0.13761610667421958,0.07337052492126862,0.058101160730299584,0.22943622754947404
Lrguk,-0.09531853128205311,0.12270146719463164,0.10012842528335485,0.05075985297009174
Lrif1,-0.3359927801580509,-0.07334643850657883,-0.10226822676743712,0.320864943749202
Lrig1,0.3581166112544435,0.23105690117790978,0.3322276403515017,0.05264011584518967
Lrig2,0.21499072483454662,0.17367281169101959,0.09005918231867945,0.08058643662107576
Lrig3,0.7081455089648714,0.36252883886447107,-0.1296691712114961,-0.12002117033296109
Lrit1,0.0009083719968150424,0.0014596879580538343,6.218640729986458e-05,0.025617594490782908
Lrit2,0.0018953638121809331,0.018917987095599772,0.018458820069301954,-0.008058931804181413
Lrit3,0.0010200453781541302,0.0817731698778245,-0.02319402093562582,0.0671028254955888
Lrmp,-0.12072615423677142,0.12596442688455423,-0.036776425506517836,-0.06520592939027692
Lrp1,0.28509857836733316,0.5473294081197231,0.13634892011181157,0.09794006685560415
Lrp10,0.2083078503221522,0.18197420865382083,-0.13765123543301544,-0.00617306153069283
Lrp11,-0.4365801042433066,0.09791642567258506,0.45748393617722893,-0.07104213479728058
Lrp12,-0.03633169794937884,0.032523734507358404,-0.09078244974737758,-0.10631897357632045
Lrp1b,-0.08324210073507111,0.6526395053197481,1.0586896302276676,0.0008337282905269234
Lrp2,-0.11119473949392855,0.17232690165371656,-0.4137486412403827,0.12494187444063011
Lrp2bp,0.05883336015101267,0.05092277841548969,0.006079435584198581,0.08519299092511053
Lrp3,-0.019066538991485808,0.20156014159378585,0.19405723034152406,-0.07253778585029837
Lrp4,0.30171598084714807,0.0376271439730072,-0.7842481530602042,0.20681427968218524
Lrp5,0.3874617664650019,0.13922191279308735,-0.5154316172361562,-0.04167973972832437
Lrp6,0.21275960310436717,0.1679145527875422,-0.24831563719030011,0.22247662481218974
Lrp8,0.03959465436536527,0.31747257846526167,-0.07924996749296805,0.04133816090496438
Lrpap1,-0.0671539468141619,0.18816171702491194,-0.07523726158058844,0.06229242825013807
Lrpprc,0.0010953375968352067,-0.07095686620731384,0.094062978140759,0.05313962824411689
Lrr1,-0.08797614893106354,-0.5129166636175811,-0.837271865812985,0.016070158320423425
Lrrc1,0.028552554916739477,-0.24970063005864288,-0.655515196149542,0.3119990181970444
Lrrc10,0.02776891384551059,-0.019205226105112834,-0.003516038035939998,-0.03974741960545981
Lrrc10b,-0.11595589964613949,0.17725927164994135,0.5239296841545352,0.1677063603621611
Lrrc14,-0.07636751686193118,-0.22974964616441212,0.0446611156113042,0.039725461419428953
Lrrc14b,-0.060027095058154525,-0.017822191664591553,0.04339980980180582,-0.0033263630802046976
Lrrc15,0.1663928176366983,0.13269630764555854,0.03459768107296993,0.08671912684917926
Lrrc16a,0.15628656027323795,0.14635379097536655,0.19097075802846358,0.09966435261449301
Lrrc16b,0.3251650259917747,0.5801790670165304,-0.2954869872072794,0.337202796295326
Lrrc17,-0.07339131558936067,0.564976337489061,-0.27053286661612636,-0.059176037907811556
Lrrc18,-0.00548391532433948,0.0552905560987109,0.0623288219757952,0.02511383077909467
Lrrc19,0.014461506509993796,-0.005630632174236137,0.040240324508070434,0.05669711872515174
Lrrc2,-0.06217394111401382,0.029272619708136827,0.15727409687789504,-0.03860799922954058
Lrrc20,-0.2002176835205199,-0.2648073200425521,0.039509916728764666,-0.37096618425067646
Lrrc23,-0.37581682115758086,0.5051534411370204,0.03747375054452282,0.1437029732598777
Lrrc24,-0.06980908776543115,0.17653940407553317,0.7034708400945795,0.016020782253313874
Lrrc25,-0.08203817135140515,0.03735655428142707,-0.12395176666122946,-0.025920346750384658
Lrrc26,-0.008714291923012983,0.15015980595919146,0.29619338674289114,0.045200006170891455
Lrrc27,-0.1835986188874282,0.1084255988710084,0.029390400565128455,0.10141464578477363
Lrrc28,-0.048617061584072405,-0.23319949912968257,-0.08227942357092292,-0.08925394042561928
Lrrc29,0.2699967197501506,0.20338719157750876,-0.34768258782688083,0.10762140093451986
Lrrc3,-0.25630701091426267,0.2774424846010203,0.8329145044061681,-0.21586610247768379
Lrrc30,0.017341477386708326,0.0068504075422780464,0.011614862793745975,0.022837009431166778
Lrrc32,0.154145500882645,0.5107110843338062,0.019947852474597745,0.04109864601312826
Lrrc34,-0.2892845812127395,0.18606996417847144,-0.09847868051544532,-0.001681074308544701
Lrrc36,0.10991432041411814,0.03935836064946177,-0.17916194651273548,0.22460744781369674
Lrrc38,0.03350700736255788,0.1168243985653546,0.04244445923711601,-0.044217946222432664
Lrrc39,0.13709957921359,0.1877119981696962,-0.22581003701888178,0.34015770287588853
Lrrc3b,-0.17841356422889115,0.334376464514501,1.0149899943773353,-0.08631948072534892
Lrrc4,-0.5160970218420842,0.11981581115127903,0.14178687687911787,-0.16593659256683257
Lrrc40,-0.16374712383884837,-0.23295641305261106,-0.07966899586464195,0.015127966241350729
Lrrc41,-0.049580079571607705,-0.10978889027832746,0.014024636114203508,-0.017386932916873384
Lrrc42,0.1426804495784651,-0.3153019672527134,-0.1280758759279762,0.08574394980133436
Lrrc43,0.024404130046018376,0.2037303777826514,0.027112925780092893,0.22032028415860483
Lrrc45,0.23249360230276941,0.5801952625000008,-0.08025812804012328,0.4214998265817882
Lrrc46,-0.38415645636228385,-0.15383946285305686,-0.20203344043661134,0.04586366012875711
Lrrc47,0.00951747754028765,-0.11319465339514695,-0.13674700939494192,-0.10448554365110915
Lrrc48,-0.02114257113953507,0.0978047537287489,0.1668193976811369,0.2741921745116747
Lrrc49,-0.20061007306194806,-0.10212776030374643,0.04437546371573334,-0.12011064778962345
Lrrc4b,-0.0124936406186897,0.10218605686524479,0.09884827290291485,-0.12370104394847979
Lrrc4c,0.11548882921339308,0.3260162284471489,0.6979796760395084,-0.13805779625171108
Lrrc51,-0.12038522182960185,-0.0795836397326684,-0.04194971129692739,0.1591927176444028
Lrrc52,0.0,0.013021290780999086,-0.018460430267130522,-0.017726988494890333
Lrrc55,-0.3875144208996385,0.23691823179138602,0.46430867340193255,-0.26749935884667775
Lrrc56,0.06280434826209466,-0.05428112700587838,-0.09089841036253919,0.044679824206308186
Lrrc57,-0.21421927317415898,-0.15220424238443775,-0.08961166148256869,0.06363125171544098
Lrrc58,0.24802192728770958,-0.14150079647694508,-0.09918982977043167,0.03839901751853149
Lrrc59,-0.11650925781869567,-0.15383835681272598,-0.0771306556542231,-0.101247181895206
Lrrc6,-0.0815730334499861,-0.1164034661562506,-0.14853138974050523,0.018090935165204297
Lrrc61,-0.17903619867280007,-0.20155378042765876,-0.033451988779221585,-0.19300087614915679
Lrrc63,0.07411832060764137,-0.02327185148642305,-0.11565648565565692,0.08858019489397283
Lrrc66,-0.09085894608545278,0.007868820148776821,-0.04026036100551044,-0.0014643558711012867
Lrrc69,0.032347700710881826,0.009225352638415405,0.025359413295406467,0.0027874346859757594
Lrrc7,-0.2523647742050819,0.3121246646098647,0.5047793389588975,-0.1289008644899579
Lrrc71,-0.04218360096665353,0.30583851888313013,0.19402323559639736,0.478637987064456
Lrrc72,0.0010806816132041138,0.005835427041890292,-0.0065226454318745705,0.008516331314392195
Lrrc73,-0.1406028108349648,0.0781889353468982,0.9573834458959497,0.04916676006321164
Lrrc74,-0.0051758184688815035,0.014365688448293187,-0.019002927102705312,0.016932145206709923
Lrrc75a,0.15771580949937142,-0.15781364595276035,-0.008318305514039797,-0.232294187032355
Lrrc75b,-0.3640734448023309,0.08334081505972515,0.503032509728425,-0.21646793695139177
Lrrc8a,-0.16960392463509288,0.20706083942112857,-0.09959003208358946,0.07126886149798159
Lrrc8b,-0.04796026553474924,0.22142660852583126,0.44114491568340236,-0.3934261071071532
Lrrc8c,0.03852093576173032,0.18697320887127283,0.15342197592490026,-0.014551792286462166
Lrrc8d,-0.10627026731877172,0.011190789156677917,-0.022915919714878396,-0.15400718230672644
Lrrc8e,0.054299855750045437,0.011158345932875303,-0.02385825221864775,0.06818191464122662
Lrrc9,0.05434694948705127,0.16659401523860476,-0.15116967877509052,0.2973280136631103
Lrrcc1,-0.05590425391755095,0.13014344109334255,-0.19500149284637106,0.17169045286024148
Lrrd1,-0.19223399691367044,0.08171721366957112,-0.1276865519191391,0.1470962303614783
Lrrfip1,-0.0011981059999584315,0.18041759928501658,0.5789058931818645,0.10604250873455126
Lrrfip2,-0.0034261698421932667,-0.06609626651651762,-0.21338009075092843,0.11874718784165265
Lrriq1,-0.12659292804775574,0.4964339068667746,-0.2103393541667338,0.13510102669730456
Lrriq3,-0.26305227477258897,-0.08384897980868258,-0.001254390628288049,-0.04272547606151106
Lrriq4,-0.003317595119554998,0.021775877573635413,0.005877556364392976,0.0017948132798101778
Lrrk1,-0.027400968763524148,0.32480568037871166,-0.06073733177308297,-0.0008272189281620427
Lrrk2,0.33496388250107634,0.2634744916548398,0.1961725494942662,0.0326317077245342
Lrrn1,-0.10884725634547746,0.052713373955813235,-0.3441620702832508,-0.19651699204888273
Lrrn2,-0.07265822096209923,0.36009239865022286,0.5070119693688667,-0.16639677569785166
Lrrn3,-0.4802735341511947,0.1911696808924109,0.42429181093684554,-0.10880649272698914
Lrrn4,-0.1774212519603717,0.1156541155343934,0.22668616471210176,-0.08774763547827422
Lrrn4cl,-0.022768398221564894,0.4041976470386643,0.18194331985025508,0.1758648952482029
Lrrtm1,-0.18675572734674112,0.1835114503987486,0.5872998129580944,-0.06349896169914396
Lrrtm2,-0.20295308218421446,0.2274416565488076,0.5574364656618676,-0.14556590911699446
Lrrtm3,-0.24367392235712124,0.21450446100088186,0.18900550582520081,-0.2748231527762887
Lrrtm4,0.02593684823992829,0.2636289652055587,0.13532022073351846,-0.08689682614672085
Lrsam1,-0.02001842016966103,0.203836869590562,0.08429750193913219,0.07067351630364722
Lrtm1,-0.11364305317651423,0.034100915524683244,-0.04188732554309263,0.040219103970321975
Lrtm2,0.2239771451038096,0.4495884991679216,0.7109064050423917,0.005896943143811212
Lrwd1,-0.00488895164242143,-0.175468264858723,-0.4509818279894457,0.08401058462402805
Lsamp,0.3248082325022543,0.24256375278852285,0.8966298529776825,-0.3082616095619253
Lsg1,-0.15351341330073767,-0.10039163331841341,-0.4457786514047088,0.030602986603146632
Lsm1,-0.19228881163150338,-0.37855028733029394,0.11857498628749588,-0.028115588465179052
Lsm10,-0.16766402017840393,-0.3336959945741567,-0.015334449393588594,-0.15215142107989266
Lsm11,-0.008368846122206623,0.08415594328166093,0.6776665874447427,0.09274408851950422
Lsm12,-0.3576758635770406,-0.19713597971027588,-0.36244063331297977,-0.07741805773761913
Lsm14a,0.17776694819455507,-0.34236674012077467,-0.4121742055198809,-0.02751798362724512
Lsm14b,-0.06996205045210675,-0.10522298541572178,-0.06957960065642078,-0.14411243277631933
Lsm2,-0.11652165195435876,-0.43497518088334913,-0.5989994578037822,0.020357792803527227
Lsm3,-0.19852647803816062,-0.6139832520484407,-0.3696295568188867,0.05135597880711559
Lsm4,0.10065210825763002,-0.313094843006673,-0.2776211133488922,-0.07654810585198386
Lsm5,-0.13896019475127921,-0.1964358813991189,0.14025128992030442,0.3289377591863166
Lsm6,-0.02567035766322573,-0.4164631649402704,-0.09639464129147818,-0.011649598521081907
Lsm7,0.45648101775640937,0.3069195008930878,-0.3069942555236263,0.29652581877200745
Lsm8,-0.093632737379011,-0.6005701262243285,-0.32043515748140877,0.05794845447972802
Lsmem1,0.007857689121616423,0.01385749410065138,0.03958971697379192,0.06505300485130408
Lsp1,-0.1133288532197363,0.1290022146641536,-0.1535638591129357,0.022643637502394412
Lsr,0.25082676226825146,0.22931088839186034,-0.27943213456567617,0.007781123930223299
Lss,0.379612172062987,0.08895255582236807,0.4734657552927378,-0.2055325349766535
Lst1,0.08512036613970951,-0.038371628175322345,0.29356253094033025,-0.12132860247968187
Lta,0.13768342563363245,0.16989762724593024,0.054172873017552546,0.028294564793299195
Lta4h,0.045562622268178074,-0.16440470929940565,-0.17726395244739707,0.13767116137722865
Ltb,0.09229582383525094,0.07422619532797443,0.10936477715077313,-0.05696386907268152
Ltb4r1,-0.026213876676816593,0.12043284468433868,0.22655258820273438,-0.08247669667622007
Ltb4r2,-0.028376118251554974,0.04820612599560817,0.41205540667196294,-0.11915227420997847
Ltbp1,0.3822151044654479,0.21676174243942212,-1.2783277115368983,-0.09969743776991129
Ltbp2,0.3051562904901507,0.26386943675198754,0.30523182607091437,0.19532031349601114
Ltbp3,0.5576577741470129,0.5494242541000156,-0.8743061080039554,0.20259715882757598
Ltbp4,0.26786632811523975,0.47428195920526833,-0.13356386307360724,0.2674406246588438
Ltbr,-0.03908191716675039,0.2891546583542824,-0.24911940285559311,0.1239791742474239
Ltc4s,0.06958244355408046,0.14857762814680847,-0.10664209275879774,0.051321348015993154
Ltf,0.20526216305754882,0.14096628362432054,-0.24899515251707863,-0.05001490068992667
Ltk,0.002721273638728023,0.27348725766966037,0.3715951814099879,0.4083825995005172
Ltn1,0.04906001046440263,0.011524551022058979,0.001089009298719363,0.10110609990336486
Ltv1,-0.6152662150311765,-0.17747524516292543,-0.24233092077912102,0.06019870435521722
Luc7l,0.141002752562877,0.19975847452217518,0.03621881646813597,0.2755351959454366
Luc7l2,0.15995229229066327,-0.04716292188754837,-0.622348895266532,0.19967797620472968
Luc7l3,0.0017591257333455517,0.4299346426815164,-0.5512052556783941,0.4264159176290309
Lum,-1.0594009953343224,0.8958902947570611,-0.5331866771303008,0.1024606592511376
Lurap1,-0.07671814036103841,0.057525253955570496,0.46762301244031246,-0.07672250342204583
Lurap1l,-0.3907545303509937,-0.15561799971777576,0.06649364428008328,0.0025308888957058418
Luzp1,-0.23407415361303305,-0.09789489755047702,-0.3160300748918776,-0.11358084254197039
Luzp2,-0.0010202005796916918,0.4549537777390162,0.7773353626601998,-0.0006459685422897747
Luzp4,0.0,0.0,0.0,0.0
Lxn,-0.1291126100950914,-0.13067994066328564,0.17688316250585537,-0.12047703368924711
Ly6a,0.2875359304753849,0.1240689411771626,0.9220435570408052,0.5977459953509286
Ly6c1,-0.1478682485173924,0.1747742764659335,1.1970779770304496,0.49777230913996884
Ly6c2,-0.0362706158792831,0.048868983467190666,0.04426186957025288,0.016163363982933027
Ly6d,-0.028887000485240916,0.0009381047683402571,0.046086168450680295,0.017373219655911737
Ly6e,-0.15883620083782887,0.12637640989356416,0.01838038527264987,0.13142383441304073
Ly6f,0.03650326801013633,0.008197738288529143,0.0,0.0
Ly6g5b,0.17409862739638682,0.21829123411827608,-0.11582013602745223,0.21728947844216723
Ly6g5c,-0.007366218925201523,-0.0073989779222581945,-0.024801881418460302,0.01313453420589621
Ly6g6c,0.07091222402530278,-0.003340219219922433,-0.05638318632291009,0.03127206772560968
Ly6g6d,0.01942307308993118,0.09477494583515841,-0.021278440862964258,-0.1299166959677438
Ly6g6e,-0.2425361897378657,0.19073162682130027,-0.30144714355571267,-0.02137094771449206
Ly6g6f,-0.16217957276869213,0.01044260992060988,-0.04953792615357856,0.023214155600932446
Ly6h,0.3000606566191375,0.17987059270087033,0.3789886117422646,-0.030848868145025563
Ly6i,0.0,0.0006635445023841864,0.00037262801085815813,0.009721075734379133
Ly6k,0.017680585283624678,0.010543921590303507,-0.0061051983952653014,0.018297029464417143
Ly75,0.035585355647794824,0.4247500438143379,0.8215538785524109,0.11588020484759101
Ly86,-0.27639091014628087,0.2613894609575035,0.1750925431117467,0.08721986294192166
Ly9,-0.048714580747085554,0.1642393793526388,0.07856266237802974,0.05623262554574826
Ly96,0.3123766957849448,-0.05207125365451253,-0.2230888893743573,0.03283740370931832
Lyar,-0.2879761990908065,-0.16316360859932594,-0.6637272858499053,0.0610953656809977
Lyg1,0.011480865698257146,-0.004006606005941274,-0.023661679832640725,0.00459698926354722
Lyg2,0.006897455395041583,-0.03147873592432461,0.00488988056599225,0.017452988207187665
Lyl1,-0.06937880676863954,0.28794512450220283,-0.1438176771443596,0.18418712251612443
Lyn,-0.24908001129990062,0.1095453334751085,0.054652636767379574,0.07745748868121968
Lynx1,-0.08688249026390162,0.5092638981675054,0.77767902045441,-0.045514893212518816
Lypd1,-0.17126124047828328,-0.01424584175416291,0.5852526261704105,0.18637398422974616
Lypd2,-0.044818160280901055,0.12231342129917247,0.2818365619124487,-0.06781651622093843
Lypd3,0.2789107918158383,0.12442325585996587,0.2467876647795908,6.098050556905964e-05
Lypd4,0.019976189805856307,-0.00023694512251636748,-0.018125073732527818,0.00538018414456368
Lypd5,0.023580476904042233,-0.0031903689088407633,2.953338551826698e-05,0.015628194058411187
Lypd6,-0.04253829220571855,-0.04701409791267372,0.2210798353709951,-0.14095134356406494
Lypd6b,0.20754757952851755,0.22052357356801114,0.7206737279918881,-0.13522100790493027
Lypd8,0.019098700271302612,-0.007542159319668145,-0.010184045814420981,-0.02090563420442207
Lypla1,-0.526458318836905,-0.40517049235265745,-0.3529117128444828,-0.19369170202127528
Lypla2,-0.1762877879812388,-0.04037667806192843,0.023175989825272837,-0.010847495943122737
Lyplal1,-0.2141204868121974,-0.2890566626644729,-0.32802901324423334,0.14337051850995453
Lyrm1,-0.19507982493964426,-0.16477666828250373,0.23778094128667338,0.06605001716050111
Lyrm2,-0.36293432447170915,-0.4709624020217803,-0.14091772287400678,-0.015640834471912956
Lyrm4,-0.2399671858487618,-0.260643946230474,0.005286634197418669,-0.11818092139361469
Lyrm5,-0.16349073287086224,-0.26816449912689533,-0.26693949045095416,-0.005807662045846677
Lyrm7,-0.09452400829974197,-0.2354265686086097,0.16779399135407194,-0.051432443543043736
Lyrm7os,0.0,0.004561681452305595,-0.0065226454318745705,-0.0004565462528743585
Lyrm9,-0.06958280754663271,-0.08368745174032358,0.3066040523995756,-0.08106345383782378
Lysmd1,0.1784904396427819,-0.06546663133617557,0.07854828678193121,0.1723909865610139
Lysmd2,-0.3696738935017353,-0.07009969752791685,0.45239105384877515,0.05358408870004668
Lysmd3,-0.16148637901422958,-0.0867531961003877,-0.16529327422835063,-0.09457289508855427
Lysmd4,-0.19329777667022097,0.06977777259721492,-0.0035664050662444933,-0.06613309164509905
Lyst,-0.28805334099534285,0.16025615057491463,0.22646018671937138,-0.03496648323777578
Lyve1,-0.8154840033384142,0.937961918387395,-0.14193681360786062,0.1490239903850117
Lyz1,-0.1883614734814578,-0.024324364232848155,0.012476940809075802,-0.0029261916428112776
Lyz2,-0.7510495134592937,0.5783600369177762,-0.38671480611258063,0.11740678814247377
Lyzl1,0.0,0.0,0.0,0.0
Lyzl4,-0.025708981654503173,-0.028303185795552244,-0.0011840757478603957,0.0014201618756801925
Lyzl4os,0.0,0.0,-0.0061051983952653014,-0.001157256184361028
Lyzl6,0.0,0.004124723149294219,0.0003490422094024339,-0.020979071892119623
Lzic,-0.012311224604552603,-0.3928980688499989,0.09020433814283187,-0.1654934810052169
Lztfl1,-0.4253064606396875,-0.22555111084255283,-0.23859134913068838,0.0936112325013392
Lztr1,0.09073612660839847,0.10192909861502358,0.3747579881449819,-0.05037261859984671
Lzts1,-0.2951017271583098,0.01060929193028213,-0.36889828051430507,-0.18123261833434626
Lzts2,0.2501069149957686,-0.1275286188990816,-0.26293099755986193,-0.02044452085161427
Lzts3,0.11059560678101246,0.2767452038284048,0.3256126941957037,0.09641969286215046
M1ap,0.02519710467179072,-0.055719988893320034,0.021882545946309173,0.036703101404962864
M6pr,-0.1331854098654224,0.05760143241290106,-0.11980601657373444,0.0998052417806842
Maats1,-0.5081746802535331,0.26401941494012066,-0.06723775131674038,0.16805537155540667
Mab21l1,-0.17043480047239307,-0.36003540395745187,-0.8642227812131994,-0.44356997026926576
Mab21l2,-0.8211646056916724,0.06966816206824729,-0.1227416030841967,-0.047520616840481804
Mab21l3,0.044962218380350465,-0.16057935166742432,-0.49755569012916556,-0.020047827041096804
Macc1,0.2652545068311466,0.03225987377744137,0.01715545258624926,0.044061661185343826
Macf1,-0.1231652031947939,0.41528612729464237,0.19030941680704744,0.12731924650985763
Macrod1,0.1888173713542135,-0.046303704760818055,0.1915462110627061,0.05763558584770164
Macrod2,-0.31289733680168336,-0.09447582425431182,0.4909423320110562,-0.18037460019032847
Mad1l1,0.07725297569518691,-0.06843472944093978,-0.515325246163475,-0.17904691651618565
Mad2l1,-0.21786095517004994,-0.5644031472373733,-0.9919978992705741,0.0621244875612216
Mad2l1bp,0.016784474626924742,-0.3178252983473052,-0.06781529497016418,0.10277842902054504
Mad2l2,-0.05353849794802128,-0.05268114102353084,-0.4038339657131435,0.09478815208934312
Madcam1,0.21705727076682155,0.21023236949006377,0.07621447141567199,0.11941069079736055
Madd,-0.06385573820563277,0.2148164766690729,0.0826889997003833,-0.049703683559823526
Maea,0.032729728092081335,-0.20700727219896747,-0.02480919979307402,-0.006212990748620321
Mael,-0.010160569673751356,0.013244139407160823,0.022941802539764376,-0.024379854515817208
Maf,-0.16559016922740907,0.24822240223769,0.09679396610774282,-0.04594309984520628
Maf1,-0.17727168648258654,-0.17956523020690526,-0.11814930991014211,-0.08018823840561425
Mafa,-0.055463319877783974,0.14874575107666677,-0.44926964918584483,0.18039770438252412
Mafb,-0.263649672011743,-0.03604423358194964,0.1319126003932152,-0.17304600416490057
Maff,0.7144444976449491,-0.04274037162011218,-0.16897501550084498,0.2701706250952258
Mafg,0.15506112283313525,0.17118331394926287,0.16786201766977682,0.08886287271443523
Mafk,-0.14310985790665928,-0.13107963273587117,0.2349010769389715,0.07339648204040691
Mag,-0.057267591752119436,0.09529307651383587,0.22745260329586728,0.023028424129676053
Magea1,0.0,0.0,0.0,0.0
Magea10,0.0012512319757412907,0.0014157084805183696,0.0,0.010004277994918381
